old_url,language,old_page_title,target_url,http_status,reason,test_status
"https://www.dentvitalis.com/registration-fb2","it","„All on 4“ – soluzione fissa con denti provvisori fissi in 24 ore","","","Stara kampanja s vlastitom ponudom i obrascem. Pregledati aktivne oglase, cijenu/opseg, konverzije i UTM prije odluke o zamjeni ili gašenju. Ne slati sve kampanje na naslovnicu ili novi medicinski paket bez potvrde.","proposal-only:owner-decision-required:not-deployed"
"https://www.dentvitalis.com/registrazione","it","Prenotazione per una visita gratuita - DentVitalis","","","Stara prijava ima obrazac i upload. Kontakt je kandidat tek kad novi backend, privici, privole i praćenje konverzije rade; sada se ne tvrdi funkcionalna jednakost niti šalje testni upit.","proposal-only:owner-decision-required:not-deployed"
"https://www.dentvitalis.com/sbiancamento-dentale","it","Sbiancamento dentale - DentVitalis","","","Stari tekst opisuje prvenstveno ordinacijsko izbjeljivanje u 45 minuta (Opalescence Boost), novi kućni postupak udlagama. Kandidat je ista šira usluga, ali nije ista metoda. Za HR se URL zadržava uz ovu sadržajnu razliku; za IT potvrditi 301 ili očuvanje zasebne ordinacijske usluge.","proposal-only:owner-decision-required:not-deployed"
"https://www.dentvitalis.com/si","si","Zobozdravnik Hrvaška - Najboljši Hrvaški zobozdravniki","","","Nema odobrene nove stranice na istom jeziku. Prije zamjene starog servera odlučiti o očuvanju postojeće verzije ili izradi prijevoda. Ne preusmjeravati na IT/HR niti automatski ukloniti cijeli jezik.","proposal-only:owner-decision-required:not-deployed"
"https://www.dentvitalis.com/si/","si","Zobozdravnik Hrvaška - Najboljši Hrvaški zobozdravniki","","","Nema odobrene nove stranice na istom jeziku. Prije zamjene starog servera odlučiti o očuvanju postojeće verzije ili izradi prijevoda. Ne preusmjeravati na IT/HR niti automatski ukloniti cijeli jezik.","proposal-only:owner-decision-required:not-deployed"
"https://www.dentvitalis.com/si/404","si","","","","Inventar od 9. rujna bilježi HTTP 404, ne dokazan trajno uklonjen sadržaj. Provjeriti stari sadržaj, sitemap, promet i backlinkove; zatim odlučiti obnova, stvarni ekvivalent ili uklanjanje. Bez automatskog 301/410.","proposal-only:owner-decision-required:not-deployed"
"https://www.dentvitalis.com/si/all-on-four","si","All On Four Implantologia- DentVitalis - DentVitalis","","","Nema odobrene nove stranice na istom jeziku. Prije zamjene starog servera odlučiti o očuvanju postojeće verzije ili izradi prijevoda. Ne preusmjeravati na IT/HR niti automatski ukloniti cijeli jezik.","proposal-only:owner-decision-required:not-deployed"
"https://www.dentvitalis.com/si/beljenje-zob","si","Beljenje zob- DentVitalis - DentVitalis","","","Nema odobrene nove stranice na istom jeziku. Prije zamjene starog servera odlučiti o očuvanju postojeće verzije ili izradi prijevoda. Ne preusmjeravati na IT/HR niti automatski ukloniti cijeli jezik.","proposal-only:owner-decision-required:not-deployed"
"https://www.dentvitalis.com/si/bruksizem","si","Bruksizem - DentVitalis - DentVitalis","","","Nema odobrene nove stranice na istom jeziku. Prije zamjene starog servera odlučiti o očuvanju postojeće verzije ili izradi prijevoda. Ne preusmjeravati na IT/HR niti automatski ukloniti cijeli jezik.","proposal-only:owner-decision-required:not-deployed"
"https://www.dentvitalis.com/si/delna-proteza-s-kovinsko-osnovo","si","Delna proteza s kovinsko osnovo - DentVitalis - DentVitalis","","","Nema odobrene nove stranice na istom jeziku. Prije zamjene starog servera odlučiti o očuvanju postojeće verzije ili izradi prijevoda. Ne preusmjeravati na IT/HR niti automatski ukloniti cijeli jezik.","proposal-only:owner-decision-required:not-deployed"
"https://www.dentvitalis.com/si/faq","si","Najpogostejša vprašanja in odgovori - DentVitalis - DentVitalis","","","Nema odobrene nove stranice na istom jeziku. Prije zamjene starog servera odlučiti o očuvanju postojeće verzije ili izradi prijevoda. Ne preusmjeravati na IT/HR niti automatski ukloniti cijeli jezik.","proposal-only:owner-decision-required:not-deployed"
"https://www.dentvitalis.com/si/garancije","si","Garancije - DentVitalis - DentVitalis","","","Nema odobrene nove stranice na istom jeziku. Prije zamjene starog servera odlučiti o očuvanju postojeće verzije ili izradi prijevoda. Ne preusmjeravati na IT/HR niti automatski ukloniti cijeli jezik.","proposal-only:owner-decision-required:not-deployed"
"https://www.dentvitalis.com/si/hrvaska-in-reka","si","Hrvaška in Reka - DentVitalis - DentVitalis","","","Nema odobrene nove stranice na istom jeziku. Prije zamjene starog servera odlučiti o očuvanju postojeće verzije ili izradi prijevoda. Ne preusmjeravati na IT/HR niti automatski ukloniti cijeli jezik.","proposal-only:owner-decision-required:not-deployed"
"https://www.dentvitalis.com/si/hvala","si","Hvala - DentVitalis","","","Nema odobrene nove stranice na istom jeziku. Prije zamjene starog servera odlučiti o očuvanju postojeće verzije ili izradi prijevoda. Ne preusmjeravati na IT/HR niti automatski ukloniti cijeli jezik.","proposal-only:owner-decision-required:not-deployed"
"https://www.dentvitalis.com/si/implantologija","si","Implantologija - Zobni Vsadki - Hrvaška - DentVitalis - DentVitalis","","","Nema odobrene nove stranice na istom jeziku. Prije zamjene starog servera odlučiti o očuvanju postojeće verzije ili izradi prijevoda. Ne preusmjeravati na IT/HR niti automatski ukloniti cijeli jezik.","proposal-only:owner-decision-required:not-deployed"
"https://www.dentvitalis.com/si/keramicni-inlay","si","Keramicni inlay - DentVitalis - DentVitalis","","","Nema odobrene nove stranice na istom jeziku. Prije zamjene starog servera odlučiti o očuvanju postojeće verzije ili izradi prijevoda. Ne preusmjeravati na IT/HR niti automatski ukloniti cijeli jezik.","proposal-only:owner-decision-required:not-deployed"
"https://www.dentvitalis.com/si/keramicni-mosticek-na-implantatih","si","Keramicni mosticek na implantatih - DentVitalis - DentVitalis","","","Nema odobrene nove stranice na istom jeziku. Prije zamjene starog servera odlučiti o očuvanju postojeće verzije ili izradi prijevoda. Ne preusmjeravati na IT/HR niti automatski ukloniti cijeli jezik.","proposal-only:owner-decision-required:not-deployed"
"https://www.dentvitalis.com/si/keramicni-mosticek-na-implantatih-all","si","Keramični mostiček na implantatih - DentVitalis - DentVitalis","","","Nema odobrene nove stranice na istom jeziku. Prije zamjene starog servera odlučiti o očuvanju postojeće verzije ili izradi prijevoda. Ne preusmjeravati na IT/HR niti automatski ukloniti cijeli jezik.","proposal-only:owner-decision-required:not-deployed"
"https://www.dentvitalis.com/si/keramicni-mosticek-na-naravnih-zobeh","si","Keramicni mosticek na naravnih zobeh - DentVtalis - DentVitalis","","","Nema odobrene nove stranice na istom jeziku. Prije zamjene starog servera odlučiti o očuvanju postojeće verzije ili izradi prijevoda. Ne preusmjeravati na IT/HR niti automatski ukloniti cijeli jezik.","proposal-only:owner-decision-required:not-deployed"
"https://www.dentvitalis.com/si/klinicno-podaljsanje-krone-naravnega-zoba","si","Klinično podaljšanje krone naravnega zoba - DentVitalis - DentVitalis","","","Nema odobrene nove stranice na istom jeziku. Prije zamjene starog servera odlučiti o očuvanju postojeće verzije ili izradi prijevoda. Ne preusmjeravati na IT/HR niti automatski ukloniti cijeli jezik.","proposal-only:owner-decision-required:not-deployed"
"https://www.dentvitalis.com/si/kombinirano-delo","si","Kombinirano delo - DentVitalis - DentVitalis","","","Nema odobrene nove stranice na istom jeziku. Prije zamjene starog servera odlučiti o očuvanju postojeće verzije ili izradi prijevoda. Ne preusmjeravati na IT/HR niti automatski ukloniti cijeli jezik.","proposal-only:owner-decision-required:not-deployed"
"https://www.dentvitalis.com/si/kronica-na-implantatu","si","Kronica na implantatu - DentVitalis - DentVitalis","","","Nema odobrene nove stranice na istom jeziku. Prije zamjene starog servera odlučiti o očuvanju postojeće verzije ili izradi prijevoda. Ne preusmjeravati na IT/HR niti automatski ukloniti cijeli jezik.","proposal-only:owner-decision-required:not-deployed"
"https://www.dentvitalis.com/si/kronica-na-naravnem-zobu","si","Kronica na naravnem zobu - DentVitalis - DentVitalis","","","Nema odobrene nove stranice na istom jeziku. Prije zamjene starog servera odlučiti o očuvanju postojeće verzije ili izradi prijevoda. Ne preusmjeravati na IT/HR niti automatski ukloniti cijeli jezik.","proposal-only:owner-decision-required:not-deployed"
"https://www.dentvitalis.com/si/kronice","si","Kronice- DentVitalis - DentVitalis","","","Nema odobrene nove stranice na istom jeziku. Prije zamjene starog servera odlučiti o očuvanju postojeće verzije ili izradi prijevoda. Ne preusmjeravati na IT/HR niti automatski ukloniti cijeli jezik.","proposal-only:owner-decision-required:not-deployed"
"https://www.dentvitalis.com/si/luskice","si","Luskice - DentVitalis - DentVitalis","","","Nema odobrene nove stranice na istom jeziku. Prije zamjene starog servera odlučiti o očuvanju postojeće verzije ili izradi prijevoda. Ne preusmjeravati na IT/HR niti automatski ukloniti cijeli jezik.","proposal-only:owner-decision-required:not-deployed"
"https://www.dentvitalis.com/si/nacin-placanja","si","Nacin plaćanja - DentVitalis - DentVitalis","","","Nema odobrene nove stranice na istom jeziku. Prije zamjene starog servera odlučiti o očuvanju postojeće verzije ili izradi prijevoda. Ne preusmjeravati na IT/HR niti automatski ukloniti cijeli jezik.","proposal-only:owner-decision-required:not-deployed"
"https://www.dentvitalis.com/si/napaka","si","","","","Inventar od 9. rujna bilježi HTTP 404, ne dokazan trajno uklonjen sadržaj. Provjeriti stari sadržaj, sitemap, promet i backlinkove; zatim odlučiti obnova, stvarni ekvivalent ili uklanjanje. Bez automatskog 301/410.","proposal-only:owner-decision-required:not-deployed"
"https://www.dentvitalis.com/si/o-nas","si","O nas - DentVitalis - DentVitalis","","","Nema odobrene nove stranice na istom jeziku. Prije zamjene starog servera odlučiti o očuvanju postojeće verzije ili izradi prijevoda. Ne preusmjeravati na IT/HR niti automatski ukloniti cijeli jezik.","proposal-only:owner-decision-required:not-deployed"
"https://www.dentvitalis.com/si/pogoji-uporabe","si","Pogoji uporabe - DentVitalis - DentVitalis","","","Nema odobrene nove stranice na istom jeziku. Prije zamjene starog servera odlučiti o očuvanju postojeće verzije ili izradi prijevoda. Ne preusmjeravati na IT/HR niti automatski ukloniti cijeli jezik.","proposal-only:owner-decision-required:not-deployed"
"https://www.dentvitalis.com/si/politika-zasebnosti","si","Politika zasebnosti - DentVitalis - DentVitalis","","","Nema odobrene nove stranice na istom jeziku. Prije zamjene starog servera odlučiti o očuvanju postojeće verzije ili izradi prijevoda. Ne preusmjeravati na IT/HR niti automatski ukloniti cijeli jezik.","proposal-only:owner-decision-required:not-deployed"
"https://www.dentvitalis.com/si/proteza-na-implantatih","si","Proteza na implantatih - DentVitalis - DentVitalis","","","Nema odobrene nove stranice na istom jeziku. Prije zamjene starog servera odlučiti o očuvanju postojeće verzije ili izradi prijevoda. Ne preusmjeravati na IT/HR niti automatski ukloniti cijeli jezik.","proposal-only:owner-decision-required:not-deployed"
"https://www.dentvitalis.com/si/proteza-sidrana-na-teleskopskih-kronicah","si","Proteza, sidrana na teleskopskih kronicah - DentVitalis - DentVitalis","","","Nema odobrene nove stranice na istom jeziku. Prije zamjene starog servera odlučiti o očuvanju postojeće verzije ili izradi prijevoda. Ne preusmjeravati na IT/HR niti automatski ukloniti cijeli jezik.","proposal-only:owner-decision-required:not-deployed"
"https://www.dentvitalis.com/si/prvi-pregled","si","Prvi pregled - DentVitalis - DentVitalis","","","Nema odobrene nove stranice na istom jeziku. Prije zamjene starog servera odlučiti o očuvanju postojeće verzije ili izradi prijevoda. Ne preusmjeravati na IT/HR niti automatski ukloniti cijeli jezik.","proposal-only:owner-decision-required:not-deployed"
"https://www.dentvitalis.com/si/razkuzitev","si","Razkužitev - DentVitalis - DentVitalis","","","Nema odobrene nove stranice na istom jeziku. Prije zamjene starog servera odlučiti o očuvanju postojeće verzije ili izradi prijevoda. Ne preusmjeravati na IT/HR niti automatski ukloniti cijeli jezik.","proposal-only:owner-decision-required:not-deployed"
"https://www.dentvitalis.com/si/registracija","si","Registracija - DentVitalis","","","Nema odobrene nove stranice na istom jeziku. Prije zamjene starog servera odlučiti o očuvanju postojeće verzije ili izradi prijevoda. Ne preusmjeravati na IT/HR niti automatski ukloniti cijeli jezik.","proposal-only:owner-decision-required:not-deployed"
"https://www.dentvitalis.com/si/registracija-fb","si","Popravljeni zobje v 24 urah! - DentVitalis","","","Nema odobrene nove stranice na istom jeziku. Prije zamjene starog servera odlučiti o očuvanju postojeće verzije ili izradi prijevoda. Ne preusmjeravati na IT/HR niti automatski ukloniti cijeli jezik.","proposal-only:owner-decision-required:not-deployed"
"https://www.dentvitalis.com/si/stik-z-nami","si","Stik z nami - DentVitalis - DentVitalis","","","Nema odobrene nove stranice na istom jeziku. Prije zamjene starog servera odlučiti o očuvanju postojeće verzije ili izradi prijevoda. Ne preusmjeravati na IT/HR niti automatski ukloniti cijeli jezik.","proposal-only:owner-decision-required:not-deployed"
"https://www.dentvitalis.com/si/tehnologija","si","Tehnologija - DentVitalis - DentVitalis","","","Nema odobrene nove stranice na istom jeziku. Prije zamjene starog servera odlučiti o očuvanju postojeće verzije ili izradi prijevoda. Ne preusmjeravati na IT/HR niti automatski ukloniti cijeli jezik.","proposal-only:owner-decision-required:not-deployed"
"https://www.dentvitalis.com/si/testimonials","si","","","","Inventar od 9. rujna bilježi HTTP 404, ne dokazan trajno uklonjen sadržaj. Provjeriti stari sadržaj, sitemap, promet i backlinkove; zatim odlučiti obnova, stvarni ekvivalent ili uklanjanje. Bez automatskog 301/410.","proposal-only:owner-decision-required:not-deployed"
"https://www.dentvitalis.com/si/testimonials-nado-bukovic","si","Pričevanja - DentVitalis - DentVitalis","","","Nema odobrene nove stranice na istom jeziku. Prije zamjene starog servera odlučiti o očuvanju postojeće verzije ili izradi prijevoda. Ne preusmjeravati na IT/HR niti automatski ukloniti cijeli jezik.","proposal-only:owner-decision-required:not-deployed"
"https://www.dentvitalis.com/si/triclenski-mosticek-kronice","si","Triclenski mostiček (kronice) - DentVitalis - DentVitalis","","","Nema odobrene nove stranice na istom jeziku. Prije zamjene starog servera odlučiti o očuvanju postojeće verzije ili izradi prijevoda. Ne preusmjeravati na IT/HR niti automatski ukloniti cijeli jezik.","proposal-only:owner-decision-required:not-deployed"
"https://www.dentvitalis.com/soluzione-protesica-fissa","it","Ponte in ceramica su impianti - Soluzione protesica fissa","","","Nova skupna stranica ima odgovarajuće odjeljke, ali stari članci imaju dodatne indikacije, konstrukcije i postupke za pojedinu uslugu. Predloženi kandidat nije automatski ekvivalent: potvrditi spajanje ili očuvati/dopuniti zaseban sadržaj prije 301. Ne slati parcijalne mostove na paket za cijelu čeljust.","proposal-only:owner-decision-required:not-deployed"
"https://www.dentvitalis.com/tecnologia","it","CEREC CAD/CAM Tecnologia - DentVitalis","","","Stari članak objedinjuje CEREC CAD/CAM i materijale, a novi sadržaj podijeljen je na dvije stranice. Odabrati primarnu zamjenu tek nakon provjere očuvanja informacija i ulaznog prometa.","proposal-only:owner-decision-required:not-deployed"
"https://www.dentvitalis.com/testimonials-edita-karadole-igralka","it","","","","Inventar od 9. rujna bilježi HTTP 404, ne dokazan trajno uklonjen sadržaj. Provjeriti stari sadržaj, sitemap, promet i backlinkove; zatim odlučiti obnova, stvarni ekvivalent ili uklanjanje. Bez automatskog 301/410.","proposal-only:owner-decision-required:not-deployed"
"https://www.dentvitalis.com/testimonianze","it","Testimonianze - Opinioni - DentVitalis","https://www.dentvitalis.com/testimonianze/","301","Zadržati istu sadržajnu namjenu i kanonsku putanju sa završnim /. Ažuriran sadržaj nije doslovna kopija starog; poslovne i pravne razlike provjeriti prije produkcije. Za stari oblik bez / predvidjeti jedan kanonski 301, ne dodatnu sadržajnu redirekciju.","proposal-only:target-route-exists:not-deployed"
"https://www.dentvitalis.com/testimonianze-edita-karadole-attrice","it","","","","Inventar od 9. rujna bilježi HTTP 404, ne dokazan trajno uklonjen sadržaj. Provjeriti stari sadržaj, sitemap, promet i backlinkove; zatim odlučiti obnova, stvarni ekvivalent ili uklanjanje. Bez automatskog 301/410.","proposal-only:owner-decision-required:not-deployed"
"https://www.dentvitalis.com/testimonianze-lorenzo-fabbro","it","","","","Inventar od 9. rujna bilježi HTTP 404, ne dokazan trajno uklonjen sadržaj. Provjeriti stari sadržaj, sitemap, promet i backlinkove; zatim odlučiti obnova, stvarni ekvivalent ili uklanjanje. Bez automatskog 301/410.","proposal-only:owner-decision-required:not-deployed"
"https://www.dentvitalis.com/testimonianze-nilo-falchi","it","","","","Inventar od 9. rujna bilježi HTTP 404, ne dokazan trajno uklonjen sadržaj. Provjeriti stari sadržaj, sitemap, promet i backlinkove; zatim odlučiti obnova, stvarni ekvivalent ili uklanjanje. Bez automatskog 301/410.","proposal-only:owner-decision-required:not-deployed"
"https://www.dentvitalis.com/testimonianze-zoran-roje-direttore-sportivo","it","","","","Inventar od 9. rujna bilježi HTTP 404, ne dokazan trajno uklonjen sadržaj. Provjeriti stari sadržaj, sitemap, promet i backlinkove; zatim odlučiti obnova, stvarni ekvivalent ili uklanjanje. Bez automatskog 301/410.","proposal-only:owner-decision-required:not-deployed"
"https://www.dentvitalis.com/testimonilas-zoran-roje-sportski-direktor","it","","","","Inventar od 9. rujna bilježi HTTP 404, ne dokazan trajno uklonjen sadržaj. Provjeriti stari sadržaj, sitemap, promet i backlinkove; zatim odlučiti obnova, stvarni ekvivalent ili uklanjanje. Bez automatskog 301/410.","proposal-only:owner-decision-required:not-deployed"
"https://www.dentvitalis.com/trasferta","it","Trasferta Trieste Fiume Trieste Gratis - DentVitalis","https://www.dentvitalis.com/informazioni/trasporto/","301","Oba članka opisuju organizirani transfer pacijenata iz Trsta do klinike. Mapiranje vrijedi samo za IT; nema odobrene HR usluge prijevoza.","proposal-only:target-route-exists:not-deployed"
